2025.05.30,Milo Refill 500g,Beverages,Ibadan,7200,23,165600,6000,125,No,50000
31-05-2025,Semovita 10kg,Swallow,Kano,10500,9,94500,9200,164,No,10000
"May 31, 25",Yam Tuber (Large),Produce,Enugu,12000,18,216000,8000,55,No,10000
31-05-2025,Semovita 10kg,Swallow,Lagos (Ikeja),10500,11,115500,9200,46,No,10000
2025.05.31,Power Oil (Sachet),Oils,Enugu,500,23,11500,400,189,No,50000
01-06-2025,Local Rice (50kg),Grains,Lagos (Ikeja),120000,10,1200000,105000,152,Yes,0
01/06/2025,Peak Milk 400g,Dairy,Ibadan,5800,6,34800,4900,173,Yes,0
2025-06-01,Power Oil (Sachet),Oils,Abuja,500,10,5000,400,162,No,0
2025-06-01,Kings Oil 5L,Oils,Kano,27000,-2,0,21500,73,Yes,50000
02-06-2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,11,5500,400,192,No,50000
02/06/2025,Power Oil (Sachet),Oils,Ibadan,500,30,15000,400,109,No,5000
2025.06.02,Milo Refill 500g,Beverages,Abuja,7200,8,57600,6000,145,Yes,50000
02-06-2025,Frozen Turkey (kg),Meat,Ibadan,11000,12,132000,8800,189,No,5000
03/06/2025,Power Oil (Sachet),Oils,Port Harcourt,500,8,4000,400,149,No,50000
2025.06.03,Indomie Super Pack,Noodles,Kano,20000,5,100000,16800,169,Yes,0
03-06-2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,2,11000,4200,144,No,10000
03-06-2025,Yellow Garri (Paint),Tubers,Enugu,5500,-2,0,4200,69,No,0
2025-06-04,Milo Refill 500g,Beverages,Kano,7200,9,64800,6000,186,No,50000
2025.06.04,Yam Tuber (Large),Produce,Port Harcourt,12000,20,240000,8000,166,No,5000
"Jun 04, 25",Peak Milk 400g,Dairy,Port Harcourt,5800,8,46400,4900,150,No,10000
04/06/2025,Yellow Garri (Paint),Tubers,Enugu,5500,7,38500,4200,27,No,50000
2025.06.05,Peak Milk 400g,Dairy,Lagos (Lekki),5800,13,75400,4900,25,No,10000
2025.06.05,Yellow Garri (Paint),Tubers,Ibadan,Promo Price: 5000,9,49500,4200,118,No,0
05/06/2025,Yam Tuber (Large),Produce,Enugu,12000,23,276000,8000,103,No,0
"Jun 05, 25",Power Oil (Sachet),Oils,Ibadan,500,9,4500,400,99,No,0
2025-06-06,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,8,44000,4200,32,No,0
2025.06.06,Dangote Sugar 1kg,Sweeteners,Enugu,4000,18,72000,3200,63,No,10000
"Jun 06, 25",Indomie Super Pack,Noodles,Abuja,20000,-1,0,16800,157,Yes,0
2025-06-06,Yam Tuber (Large),Produce,Enugu,12000,0,0,8000,200,No,5000
"Jun 07, 25",Yam Tuber (Large),Produce,Kano,12000,10,120000,8000,46,No,50000
07-06-2025,Peak Milk 400g,Dairy,Enugu,5800,10,58000,4900,100,Yes,0
07/06/2025,Milo Refill 500g,Beverages,Ibadan,7200,29,208800,6000,148,No,50000
2025.06.07,Beans Brown (Oloyin),Grains,Port Harcourt,4500,25,112500,3200,129,No,50000
08/06/2025,Milo Refill 500g,Beverages,Lagos (Ikeja),7200,5,36000,6000,63,Yes,10000
08/06/2025,Frozen Turkey (kg),Meat,Lagos (Lekki),11000,-1,0,8800,103,No,0
"Jun 08, 25",Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,17,187000,8800,126,No,0
08-06-2025,Semovita 10kg,Swallow,Ibadan,10500,8,84000,9200,175,Yes,10000
09-06-2025,Peak Milk 400g,Dairy,Port Harcourt,5800,2,11600,4900,108,No,50000
2025-06-09,Milo Refill 500g,Beverages,Abuja,7200,5,36000,6000,29,No,5000
2025.06.09,Peak Milk 400g,Dairy,Abuja,5800,9,52200,4900,164,No,0
2025.06.09,Semovita 10kg,Swallow,Port Harcourt,10500,12,126000,9200,30,No,10000
2025.06.10,Semovita 10kg,Swallow,Kano,10500,25,262500,9200,34,No,50000
"Jun 10, 25",Milo Refill 500g,Beverages,Abuja,7200,26,187200,6000,65,No,0
2025.06.10,Frozen Turkey (kg),Meat,Port Harcourt,11000,19,209000,8800,163,Yes,10000
10-06-2025,Yellow Garri (Paint),Tubers,Ibadan,5500,14,77000,4200,184,No,0
2025.06.11,Local Rice (50kg),Grains,Kano,NGN 120000,22,2640000,105000,31,No,0
11/06/2025,Yellow Garri (Paint),Tubers,Abuja,5500,-1,0,4200,161,No,50000
2025-06-11,Indomie Super Pack,Noodles,Abuja,20000,6,120000,16800,92,No,10000
11/06/2025,Semovita 10kg,Swallow,Ibadan,10500,16,168000,9200,52,No,10000
"Jun 12, 25",Yam Tuber (Large),Produce,Lagos (Ikeja),12000,15,180000,8000,189,Yes,10000
12/06/2025,Frozen Turkey (kg),Meat,Kano,11000,19,209000,8800,191,Yes,10000
12-06-2025,Yam Tuber (Large),Produce,Port Harcourt,NGN 12000,18,216000,8000,107,No,5000
2025-06-12,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,24,96000,3200,98,Yes,0
"Jun 13, 25",Frozen Turkey (kg),Meat,Enugu,NGN 11000,4,44000,8800,161,No,10000
13/06/2025,Local Rice (50kg),Grains,Enugu,120000,1,120000,105000,90,No,10000
2025-06-13,Kings Oil 5L,Oils,Lagos (Lekki),27000,28,756000,21500,46,No,10000
13/06/2025,Semovita 10kg,Swallow,Port Harcourt,Promo Price: 10000,25,262500,9200,21,No,5000
"Jun 14, 25",Yellow Garri (Paint),Tubers,Port Harcourt,5500,3,16500,4200,91,No,0
2025.06.14,Kings Oil 5L,Oils,Lagos (Ikeja),27000,27,729000,21500,59,No,5000
2025.06.14,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,6,24000,3200,10,Yes,0
"Jun 14, 25",Power Oil (Sachet),Oils,Kano,500,12,6000,400,160,Yes,10000
2025.06.15,Yam Tuber (Large),Produce,Ibadan,NGN 12000,6,72000,8000,101,Yes,0
2025-06-15,Local Rice (50kg),Grains,Lagos (Ikeja),120000,18,2160000,105000,20,No,0
2025.06.15,Kings Oil 5L,Oils,Kano,27000,16,432000,21500,47,No,0
15/06/2025,Frozen Turkey (kg),Meat,Lagos (Lekki),Promo Price: 10500,10,110000,8800,164,No,5000
"Jun 16, 25",Local Rice (50kg),Grains,Enugu,Promo Price: 119500,-2,0,105000,63,No,0
16/06/2025,Semovita 10kg,Swallow,Lagos (Ikeja),10500,13,136500,9200,170,Yes,0
16/06/2025,Dangote Sugar 1kg,Sweeteners,Ibadan,4000,14,56000,3200,13,No,5000
16-06-2025,Milo Refill 500g,Beverages,Lagos (Lekki),7200,18,129600,6000,181,Yes,10000
17/06/2025,Kings Oil 5L,Oils,Abuja,27000,18,486000,21500,84,No,10000
17/06/2025,Milo Refill 500g,Beverages,Lagos (Lekki),7200,30,216000,6000,136,Yes,50000
2025-06-17,Peak Milk 400g,Dairy,Port Harcourt,Promo Price: 5300,12,69600,4900,177,Yes,5000
17/06/2025,Indomie Super Pack,Noodles,Port Harcourt,20000,14,280000,16800,149,No,5000
2025-06-18,Indomie Super Pack,Noodles,Lagos (Ikeja),NGN 20000,13,260000,16800,161,No,50000
2025.06.18,Indomie Super Pack,Noodles,Port Harcourt,20000,14,280000,16800,132,Yes,10000
2025.06.18,Local Rice (50kg),Grains,Lagos (Ikeja),Promo Price: 119500,19,2280000,105000,164,No,0
"Jun 18, 25",Local Rice (50kg),Grains,Ibadan,120000,21,2520000,105000,62,No,0
2025-06-19,Yellow Garri (Paint),Tubers,Ibadan,5500,17,93500,4200,81,No,50000
19/06/2025,Peak Milk 400g,Dairy,Lagos (Lekki),5800,28,162400,4900,89,No,5000
19/06/2025,Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,22,121000,4200,128,No,10000
2025-06-19,Milo Refill 500g,Beverages,Enugu,7200,9,64800,6000,160,No,5000
20/06/2025,Kings Oil 5L,Oils,Kano,27000,5,135000,21500,161,No,50000
20/06/2025,Peak Milk 400g,Dairy,Abuja,5800,9,52200,4900,97,No,50000
20/06/2025,Kings Oil 5L,Oils,Lagos (Lekki),27000,20,540000,21500,112,Yes,0
"Jun 20, 25",Dangote Sugar 1kg,Sweeteners,Lagos (Ikeja),4000,17,68000,3200,179,No,50000
2025-06-21,Yam Tuber (Large),Produce,Lagos (Lekki),12000,16,192000,8000,58,No,0
2025.06.21,Indomie Super Pack,Noodles,Enugu,20000,28,560000,16800,151,No,50000
"Jun 21, 25",Indomie Super Pack,Noodles,Enugu,20000,4,80000,16800,79,No,50000
21-06-2025,Beans Brown (Oloyin),Grains,Ibadan,Promo Price: 4000,5,22500,3200,145,Yes,50000
2025-06-22,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,18,99000,4200,175,No,0
2025-06-22,Yellow Garri (Paint),Tubers,Port Harcourt,5500,11,60500,4200,23,No,50000
22-06-2025,Peak Milk 400g,Dairy,Port Harcourt,5800,9,52200,4900,88,No,50000
22-06-2025,Indomie Super Pack,Noodles,Kano,20000,5,100000,16800,158,Yes,5000
"Jun 23, 25",Yam Tuber (Large),Produce,Lagos (Ikeja),Promo Price: 11500,23,276000,8000,158,Yes,50000
23-06-2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,14,7000,400,55,Yes,0
2025-06-23,Local Rice (50kg),Grains,Ibadan,120000,21,2520000,105000,118,No,50000
2025-06-23,Kings Oil 5L,Oils,Kano,27000,29,783000,21500,171,No,10000
24/06/2025,Frozen Turkey (kg),Meat,Lagos (Lekki),NGN 11000,12,132000,8800,200,No,5000
2025.06.24,Local Rice (50kg),Grains,Lagos (Lekki),120000,3,360000,105000,140,Yes,5000
24/06/2025,Beans Brown (Oloyin),Grains,Enugu,4500,-2,0,3200,49,No,0
"Jun 24, 25",Yellow Garri (Paint),Tubers,Ibadan,5500,10,55000,4200,18,No,0
25-06-2025,Indomie Super Pack,Noodles,Port Harcourt,20000,0,0,16800,44,No,0
2025-06-25,Yam Tuber (Large),Produce,Ibadan,12000,30,360000,8000,187,Yes,50000
2025-06-25,Peak Milk 400g,Dairy,Ibadan,5800,18,104400,4900,71,No,5000
2025.06.25,Yam Tuber (Large),Produce,Ibadan,12000,9,108000,8000,141,No,0
2025-06-26,Milo Refill 500g,Beverages,Ibadan,7200,12,86400,6000,25,Yes,50000
"Jun 26, 25",Beans Brown (Oloyin),Grains,Enugu,4500,30,135000,3200,181,Yes,5000
"Jun 26, 25",Frozen Turkey (kg),Meat,Enugu,11000,18,198000,8800,36,Yes,0
26-06-2025,Frozen Turkey (kg),Meat,Enugu,11000,27,297000,8800,151,No,10000
27-06-2025,Indomie Super Pack,Noodles,Lagos (Ikeja),20000,13,260000,16800,170,Yes,5000
2025.06.27,Yellow Garri (Paint),Tubers,Abuja,5500,6,33000,4200,21,No,0
2025-06-27,Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,9,49500,4200,63,No,10000
27/06/2025,Yam Tuber (Large),Produce,Abuja,12000,16,192000,8000,129,No,0
2025-06-28,Beans Brown (Oloyin),Grains,Enugu,4500,0,0,3200,59,No,0
28/06/2025,Yellow Garri (Paint),Tubers,Ibadan,5500,17,93500,4200,142,No,0
2025.06.28,Yellow Garri (Paint),Tubers,Port Harcourt,5500,9,49500,4200,43,Yes,10000
2025-06-28,Milo Refill 500g,Beverages,Enugu,7200,28,201600,6000,66,No,5000
2025.06.29,Power Oil (Sachet),Oils,Lagos (Ikeja),500,18,9000,400,147,Yes,0
29/06/2025,Local Rice (50kg),Grains,Abuja,120000,12,1440000,105000,177,No,0
2025-06-29,Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,11,60500,4200,42,No,0
"Jun 29, 25",Beans Brown (Oloyin),Grains,Lagos (Ikeja),4500,9,40500,3200,47,No,0
2025-06-30,Milo Refill 500g,Beverages,Lagos (Ikeja),7200,14,100800,6000,121,No,10000
"Jun 30, 25",Milo Refill 500g,Beverages,Port Harcourt,7200,28,201600,6000,92,Yes,5000
30-06-2025,Milo Refill 500g,Beverages,Port Harcourt,7200,1,7200,6000,32,No,50000
2025-06-30,Power Oil (Sachet),Oils,Port Harcourt,500,4,2000,400,27,Yes,0
01-07-2025,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,2,24000,8000,104,No,5000
"Jul 01, 25",Yam Tuber (Large),Produce,Lagos (Lekki),12000,25,300000,8000,107,No,50000
2025.07.01,Indomie Super Pack,Noodles,Lagos (Lekki),20000,16,320000,16800,139,No,10000
2025-07-01,Milo Refill 500g,Beverages,Enugu,7200,6,43200,6000,23,No,10000
02/07/2025,Milo Refill 500g,Beverages,Lagos (Ikeja),7200,30,216000,6000,172,No,0
02/07/2025,Milo Refill 500g,Beverages,Enugu,7200,3,21600,6000,75,Yes,0
2025-07-02,Peak Milk 400g,Dairy,Enugu,5800,11,63800,4900,150,No,50000
2025.07.02,Power Oil (Sachet),Oils,Lagos (Lekki),500,27,13500,400,106,No,5000
03-07-2025,Peak Milk 400g,Dairy,Ibadan,5800,2,11600,4900,183,No,0
2025.07.03,Dangote Sugar 1kg,Sweeteners,Ibadan,4000,8,32000,3200,151,No,0
03/07/2025,Indomie Super Pack,Noodles,Lagos (Lekki),20000,10,200000,16800,186,No,50000
2025-07-03,Frozen Turkey (kg),Meat,Abuja,11000,11,121000,8800,124,No,0
2025-07-04,Beans Brown (Oloyin),Grains,Lagos (Ikeja),Promo Price: 4000,29,130500,3200,89,No,10000
04/07/2025,Indomie Super Pack,Noodles,Lagos (Lekki),NGN 20000,17,340000,16800,196,No,0
04/07/2025,Yam Tuber (Large),Produce,Kano,12000,25,300000,8000,197,No,10000
"Jul 04, 25",Indomie Super Pack,Noodles,Port Harcourt,20000,2,40000,16800,109,No,50000
05-07-2025,Semovita 10kg,Swallow,Lagos (Lekki),10500,5,52500,9200,111,No,0
"Jul 05, 25",Power Oil (Sachet),Oils,Ibadan,500,25,12500,400,185,No,0
05-07-2025,Indomie Super Pack,Noodles,Ibadan,20000,8,160000,16800,199,No,50000
05-07-2025,Local Rice (50kg),Grains,Lagos (Ikeja),NGN 120000,23,2760000,105000,173,No,10000
2025-07-06,Power Oil (Sachet),Oils,Lagos (Lekki),500,10,5000,400,194,No,0
2025-07-06,Yam Tuber (Large),Produce,Abuja,12000,23,276000,8000,37,No,5000
2025-07-06,Dangote Sugar 1kg,Sweeteners,Enugu,4000,15,60000,3200,163,No,10000
06-07-2025,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,20,80000,3200,79,Yes,5000
"Jul 07, 25",Yellow Garri (Paint),Tubers,Ibadan,5500,4,22000,4200,57,No,10000
07-07-2025,Indomie Super Pack,Noodles,Abuja,20000,19,380000,16800,79,Yes,5000
07-07-2025,Milo Refill 500g,Beverages,Kano,7200,3,21600,6000,132,No,50000
"Jul 07, 25",Frozen Turkey (kg),Meat,Enugu,11000,21,231000,8800,23,Yes,10000
"Jul 08, 25",Dangote Sugar 1kg,Sweeteners,Abuja,4000,26,104000,3200,82,No,10000
2025.07.08,Semovita 10kg,Swallow,Lagos (Ikeja),NGN 10500,18,189000,9200,63,No,0
08/07/2025,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,11,44000,3200,117,Yes,5000
08/07/2025,Local Rice (50kg),Grains,Ibadan,120000,21,2520000,105000,91,No,0
09-07-2025,Peak Milk 400g,Dairy,Kano,5800,27,156600,4900,39,No,10000
09-07-2025,Frozen Turkey (kg),Meat,Kano,NGN 11000,20,220000,8800,151,No,0
2025.07.09,Yellow Garri (Paint),Tubers,Abuja,NGN 5500,29,159500,4200,58,No,10000
2025.07.09,Yellow Garri (Paint),Tubers,Port Harcourt,5500,16,88000,4200,109,No,0
10-07-2025,Local Rice (50kg),Grains,Ibadan,120000,30,3600000,105000,54,No,0
2025-07-10,Frozen Turkey (kg),Meat,Ibadan,11000,26,286000,8800,31,Yes,0
"Jul 10, 25",Dangote Sugar 1kg,Sweeteners,Ibadan,4000,6,24000,3200,173,No,0
2025-07-10,Peak Milk 400g,Dairy,Kano,5800,7,40600,4900,13,No,5000
2025-07-11,Beans Brown (Oloyin),Grains,Enugu,4500,-2,0,3200,133,Yes,0
11-07-2025,Kings Oil 5L,Oils,Abuja,27000,29,783000,21500,155,No,0
11/07/2025,Milo Refill 500g,Beverages,Lagos (Ikeja),7200,1,7200,6000,95,No,50000
"Jul 11, 25",Beans Brown (Oloyin),Grains,Enugu,NGN 4500,1,4500,3200,199,No,10000
"Jul 12, 25",Frozen Turkey (kg),Meat,Ibadan,11000,24,264000,8800,120,No,10000
12-07-2025,Indomie Super Pack,Noodles,Lagos (Ikeja),20000,23,460000,16800,14,No,50000
2025.07.12,Power Oil (Sachet),Oils,Lagos (Lekki),500,-2,0,400,168,No,5000
2025.07.12,Yellow Garri (Paint),Tubers,Lagos (Ikeja),Promo Price: 5000,8,44000,4200,109,Yes,50000
13-07-2025,Power Oil (Sachet),Oils,Port Harcourt,500,30,15000,400,61,No,0
"Jul 13, 25",Yellow Garri (Paint),Tubers,Enugu,Promo Price: 5000,10,55000,4200,119,No,10000
13/07/2025,Power Oil (Sachet),Oils,Lagos (Lekki),500,6,3000,400,99,No,10000
2025.07.13,Semovita 10kg,Swallow,Port Harcourt,10500,27,283500,9200,143,No,10000
14/07/2025,Dangote Sugar 1kg,Sweeteners,Ibadan,4000,-1,0,3200,133,No,5000
14-07-2025,Power Oil (Sachet),Oils,Lagos (Ikeja),500,27,13500,400,68,No,5000
14-07-2025,Peak Milk 400g,Dairy,Kano,5800,6,34800,4900,126,Yes,0
14-07-2025,Indomie Super Pack,Noodles,Ibadan,20000,5,100000,16800,169,No,50000
15/07/2025,Dangote Sugar 1kg,Sweeteners,Lagos (Ikeja),NGN 4000,27,108000,3200,79,No,50000
2025-07-15,Frozen Turkey (kg),Meat,Lagos (Lekki),11000,1,11000,8800,177,No,0
15/07/2025,Kings Oil 5L,Oils,Kano,27000,18,486000,21500,112,Yes,0
15-07-2025,Kings Oil 5L,Oils,Lagos (Lekki),27000,8,216000,21500,104,No,50000
2025-07-16,Kings Oil 5L,Oils,Enugu,27000,17,459000,21500,69,Yes,5000
"Jul 16, 25",Power Oil (Sachet),Oils,Enugu,500,21,10500,400,105,No,0
"Jul 16, 25",Peak Milk 400g,Dairy,Port Harcourt,5800,5,29000,4900,52,Yes,50000
2025-07-16,Semovita 10kg,Swallow,Lagos (Ikeja),10500,14,147000,9200,122,No,50000
2025.07.17,Power Oil (Sachet),Oils,Abuja,500,12,6000,400,52,Yes,0
17-07-2025,Frozen Turkey (kg),Meat,Port Harcourt,11000,20,220000,8800,108,No,0
17/07/2025,Dangote Sugar 1kg,Sweeteners,Ibadan,4000,-1,0,3200,198,No,5000
17-07-2025,Dangote Sugar 1kg,Sweeteners,Kano,4000,30,120000,3200,108,Yes,10000
2025-07-18,Frozen Turkey (kg),Meat,Enugu,11000,19,209000,8800,21,Yes,10000
18-07-2025,Yam Tuber (Large),Produce,Port Harcourt,12000,18,216000,8000,58,Yes,0
"Jul 18, 25",Power Oil (Sachet),Oils,Ibadan,500,28,14000,400,67,No,0
"Jul 18, 25",Kings Oil 5L,Oils,Abuja,27000,2,54000,21500,141,Yes,50000
2025-07-19,Yam Tuber (Large),Produce,Port Harcourt,12000,23,276000,8000,28,No,10000
19-07-2025,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,8,96000,8000,151,No,10000
"Jul 19, 25",Frozen Turkey (kg),Meat,Kano,11000,7,77000,8800,15,No,10000
"Jul 19, 25",Yam Tuber (Large),Produce,Ibadan,12000,12,144000,8000,188,No,0
2025.07.20,Indomie Super Pack,Noodles,Lagos (Lekki),20000,4,80000,16800,18,No,50000
20-07-2025,Milo Refill 500g,Beverages,Port Harcourt,7200,29,208800,6000,176,No,0
"Jul 20, 25",Local Rice (50kg),Grains,Kano,120000,10,1200000,105000,154,No,5000
20-07-2025,Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,-2,0,8800,90,No,5000
21-07-2025,Semovita 10kg,Swallow,Abuja,10500,7,73500,9200,109,No,0
2025.07.21,Yellow Garri (Paint),Tubers,Enugu,5500,30,165000,4200,69,No,0
"Jul 21, 25",Indomie Super Pack,Noodles,Kano,20000,26,520000,16800,70,No,0
21-07-2025,Indomie Super Pack,Noodles,Kano,20000,19,380000,16800,175,No,50000
22-07-2025,Yellow Garri (Paint),Tubers,Lagos (Lekki),5500,13,71500,4200,119,No,10000
"Jul 22, 25",Yellow Garri (Paint),Tubers,Ibadan,5500,19,104500,4200,110,No,5000
22/07/2025,Beans Brown (Oloyin),Grains,Ibadan,4500,30,135000,3200,144,No,5000
2025.07.22,Peak Milk 400g,Dairy,Enugu,Promo Price: 5300,16,92800,4900,130,No,5000
2025.07.23,Semovita 10kg,Swallow,Ibadan,10500,2,21000,9200,34,No,5000
2025.07.23,Dangote Sugar 1kg,Sweeteners,Abuja,4000,10,40000,3200,175,No,10000
23/07/2025,Local Rice (50kg),Grains,Enugu,120000,18,2160000,105000,26,No,5000
2025.07.23,Semovita 10kg,Swallow,Abuja,10500,22,231000,9200,102,No,50000
2025.07.24,Frozen Turkey (kg),Meat,Ibadan,11000,14,154000,8800,188,Yes,10000
2025-07-24,Yellow Garri (Paint),Tubers,Enugu,5500,28,154000,4200,180,No,5000
2025.07.24,Kings Oil 5L,Oils,Kano,27000,23,621000,21500,135,No,10000
24/07/2025,Frozen Turkey (kg),Meat,Ibadan,11000,23,253000,8800,116,No,10000
2025.07.25,Yam Tuber (Large),Produce,Ibadan,12000,9,108000,8000,196,Yes,50000
25/07/2025,Semovita 10kg,Swallow,Abuja,10500,30,315000,9200,171,No,5000
25/07/2025,Semovita 10kg,Swallow,Abuja,10500,14,147000,9200,135,No,0
25-07-2025,Semovita 10kg,Swallow,Lagos (Ikeja),10500,5,52500,9200,99,No,0
26-07-2025,Kings Oil 5L,Oils,Lagos (Ikeja),27000,17,459000,21500,29,No,50000
26-07-2025,Kings Oil 5L,Oils,Lagos (Lekki),27000,4,108000,21500,94,No,0
"Jul 26, 25",Yam Tuber (Large),Produce,Enugu,12000,2,24000,8000,44,No,10000
"Jul 26, 25",Yam Tuber (Large),Produce,Kano,12000,29,348000,8000,42,No,5000
"Jul 27, 25",Semovita 10kg,Swallow,Abuja,NGN 10500,30,315000,9200,82,No,0
2025-07-27,Yellow Garri (Paint),Tubers,Lagos (Ikeja),Promo Price: 5000,1,5500,4200,87,No,10000
2025.07.27,Yellow Garri (Paint),Tubers,Abuja,5500,23,126500,4200,51,No,50000
2025-07-27,Yam Tuber (Large),Produce,Lagos (Ikeja),12000,13,156000,8000,92,No,0
"Jul 28, 25",Peak Milk 400g,Dairy,Kano,5800,17,98600,4900,163,No,0
28-07-2025,Kings Oil 5L,Oils,Abuja,27000,24,648000,21500,146,No,10000
2025-07-28,Dangote Sugar 1kg,Sweeteners,Port Harcourt,4000,-2,0,3200,136,No,10000
2025-07-28,Semovita 10kg,Swallow,Enugu,10500,9,94500,9200,137,No,50000
29/07/2025,Milo Refill 500g,Beverages,Lagos (Lekki),7200,11,79200,6000,100,Yes,50000
"Jul 29, 25",Kings Oil 5L,Oils,Port Harcourt,27000,28,756000,21500,95,Yes,0
29-07-2025,Yellow Garri (Paint),Tubers,Enugu,5500,1,5500,4200,161,No,5000
2025.07.29,Milo Refill 500g,Beverages,Abuja,7200,-1,0,6000,171,Yes,50000
"Jul 30, 25",Yellow Garri (Paint),Tubers,Kano,5500,24,132000,4200,102,No,5000
"Jul 30, 25",Power Oil (Sachet),Oils,Enugu,NGN 500,7,3500,400,20,No,50000
2025-07-30,Yellow Garri (Paint),Tubers,Kano,5500,18,99000,4200,29,No,0
30-07-2025,Yellow Garri (Paint),Tubers,Kano,5500,25,137500,4200,81,No,5000
31/07/2025,Power Oil (Sachet),Oils,Port Harcourt,500,1,500,400,200,No,50000
"Jul 31, 25",Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,-2,0,8800,110,No,0
2025-07-31,Milo Refill 500g,Beverages,Port Harcourt,7200,5,36000,6000,51,Yes,50000
2025-07-31,Milo Refill 500g,Beverages,Kano,7200,20,144000,6000,109,No,5000
2025.08.01,Frozen Turkey (kg),Meat,Abuja,11000,12,132000,8800,156,Yes,10000
"Aug 01, 25",Yellow Garri (Paint),Tubers,Ibadan,5500,8,44000,4200,176,No,50000
2025.08.01,Power Oil (Sachet),Oils,Port Harcourt,500,14,7000,400,196,No,5000
"Aug 01, 25",Milo Refill 500g,Beverages,Lagos (Lekki),7200,-2,0,6000,70,No,50000
02-08-2025,Local Rice (50kg),Grains,Port Harcourt,Promo Price: 119500,17,2040000,105000,11,No,0
2025.08.02,Indomie Super Pack,Noodles,Kano,20000,11,220000,16800,124,No,10000
2025.08.02,Indomie Super Pack,Noodles,Lagos (Ikeja),Promo Price: 19500,28,560000,16800,22,No,0
2025-08-02,Kings Oil 5L,Oils,Abuja,27000,7,189000,21500,177,Yes,0
2025.08.03,Peak Milk 400g,Dairy,Enugu,Promo Price: 5300,2,11600,4900,165,Yes,5000
2025.08.03,Yam Tuber (Large),Produce,Kano,12000,12,144000,8000,87,Yes,5000
2025.08.03,Indomie Super Pack,Noodles,Abuja,20000,24,480000,16800,177,No,10000
03/08/2025,Frozen Turkey (kg),Meat,Lagos (Ikeja),11000,4,44000,8800,115,No,10000
04-08-2025,Indomie Super Pack,Noodles,Lagos (Lekki),20000,16,320000,16800,188,Yes,5000
2025.08.04,Peak Milk 400g,Dairy,Enugu,5800,24,139200,4900,161,No,50000
04-08-2025,Frozen Turkey (kg),Meat,Port Harcourt,11000,5,55000,8800,13,No,5000
2025-08-04,Milo Refill 500g,Beverages,Enugu,7200,16,115200,6000,174,No,0
2025-08-05,Semovita 10kg,Swallow,Enugu,10500,3,31500,9200,29,No,0
2025.08.05,Yam Tuber (Large),Produce,Enugu,12000,7,84000,8000,60,Yes,0
2025-08-05,Milo Refill 500g,Beverages,Lagos (Lekki),7200,-1,0,6000,180,Yes,0
"Aug 05, 25",Dangote Sugar 1kg,Sweeteners,Ibadan,4000,26,104000,3200,152,No,10000
06-08-2025,Local Rice (50kg),Grains,Port Harcourt,120000,10,1200000,105000,10,No,5000
06/08/2025,Yellow Garri (Paint),Tubers,Lagos (Ikeja),5500,28,154000,4200,196,No,0
2025.08.06,Peak Milk 400g,Dairy,Kano,5800,28,162400,4900,48,No,5000
2025-08-06,Beans Brown (Oloyin),Grains,Port Harcourt,4500,-2,0,3200,176,Yes,50000
2025-08-07,Dangote Sugar 1kg,Sweeteners,Kano,4000,25,100000,3200,121,No,50000
07/08/2025,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),4000,23,92000,3200,140,No,0
2025-08-07,Frozen Turkey (kg),Meat,Kano,11000,22,242000,8800,67,Yes,10000
"Aug 07, 25",Yam Tuber (Large),Produce,Lagos (Lekki),12000,24,288000,8000,106,No,0
08-08-2025,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),4000,15,60000,3200,92,No,10000
"Aug 08, 25",Yam Tuber (Large),Produce,Enugu,12000,30,360000,8000,135,Yes,50000
2025-08-08,Yam Tuber (Large),Produce,Abuja,12000,30,360000,8000,14,No,5000
2025-08-08,Peak Milk 400g,Dairy,Ibadan,5800,7,40600,4900,157,No,50000
2025.08.09,Dangote Sugar 1kg,Sweeteners,Lagos (Lekki),4000,26,104000,3200,72,No,0
2025.08.09,Indomie Super Pack,Noodles,Kano,20000,12,240000,16800,135,Yes,10000
09/08/2025,Power Oil (Sachet),Oils,Abuja,Promo Price: 0,17,8500,400,130,No,0
"Aug 09, 25",Indomie Super Pack,Noodles,Lagos (Ikeja),20000,25,500000,16800,47,No,5000
10/08/2025,Beans Brown (Oloyin),Grains,Port Harcourt,4500,9,40500,3200,15,No,10000
